720,-8.33E-05,720,-4.79E-05,720,0.000441425,720,-0.00014473
719,-0.000343423,719,-0.000420909,719,0.000299656,719,-2.49E-06
718,-0.000567102,718,-0.000342129,718,-0.000208643,718,-9.74E-05
717,0.000273908,717,-0.000164086,717,8.84E-05,717,0.000461922
716,-0.000373477,716,-0.000214956,716,-4.96E-05,716,4.88E-05
715,7.95E-06,715,-0.000324075,715,0.000160341,715,0.000110262
714,-0.000250504,714,-0.00030038,714,0.000164977,714,-0.00022101
713,-0.000225667,713,-0.00015534,713,-0.000282686,713,-0.000239741
712,-0.000296552,712,-0.000214179,712,-0.000105861,712,3.00E-05
711,-0.000127289,711,5.09E-05,711,-4.08E-05,711,0.000203641
710,-0.000132154,710,-0.000455716,710,-0.000145921,710,0.000110599
709,-0.000242122,709,-0.000330904,709,-0.000194671,709,-1.59E-05
708,-0.000265043,708,-0.000446976,708,-6.42E-05,708,-0.000341767
707,-0.000467353,707,-0.000145662,707,0.000205816,707,0.000175957
706,-0.000132568,706,-0.000262974,706,9.48E-05,706,0.000362658
705,-0.000481316,705,-0.000345078,705,-0.000145869,705,-4.76E-05
704,-0.000156841,704,-0.000241915,704,5.11E-05,704,0.000545449
703,-0.000300691,703,-0.00039034,703,-0.000261732,703,-2.58E-05
702,6.01E-05,702,7.97E-05,702,0.00010511,702,-0.000145558
701,-0.000259869,701,-0.000121647,701,-5.11E-05,701,-6.67E-05
700,-0.000338922,700,-0.000482557,700,0.000403957,700,-0.000145662
699,-0.000356252,699,-0.00075449,699,0.000172797,699,-9.50E-05
698,-0.000335249,698,-9.57E-05,698,0.000203201,698,3.37E-05
697,-0.000340267,697,-0.000458095,697,-0.000151148,697,0.000198643
696,-0.000337008,696,-0.000306382,696,1.01E-05,696,-0.000117765
695,-0.000411237,695,0.000130174,695,-0.000187788,695,-0.000193015
694,-0.000336077,694,0.000337943,694,-0.000239897,694,0.000202553
693,-0.000180439,693,0.000437175,693,0.00034271,693,0.00056971
692,-6.86E-05,692,0.000286238,692,0.00066145,692,0.00049022
691,-0.000420288,691,1.24E-05,691,0.000326441,691,0.000322918
690,-0.000473403,690,-0.000311917,690,-0.000110881,690,-0.00035439
689,-0.000500295,689,-9.92E-05,689,-0.000115747,689,-0.000104463
688,-0.000593263,688,-0.00061627,688,-0.000100581,688,-0.000452768
687,-0.000229962,687,-7.48E-05,687,9.55E-05,687,-9.47E-05
686,-0.000631572,686,-0.000177076,686,0.000214725,686,0.000112852
685,-0.000227892,685,-0.000203157,685,0.000301573,685,0.000210141
684,-0.000493003,684,-0.000103635,684,0.000171736,684,0.000196467
683,-0.000886621,683,-0.000566843,683,-0.000385219,683,-4.51E-05
682,-0.000719758,682,6.39E-06,682,-2.62E-05,682,-6.00E-05
681,-0.000798469,681,-0.000124856,681,7.48E-05,681,-0.000333232
680,-0.000647288,680,8.97E-05,680,0.000150294,680,-0.000314608
679,-0.001065556,679,-0.000108863,679,-0.00039334,679,-0.000348596
678,-0.000799864,678,-0.00034813,678,-0.00029024,678,-0.000290343
677,-0.00095404,677,-0.000981108,677,-0.00030483,677,-0.000431874
676,-0.00058861,676,-0.000714589,676,-6.41E-05,676,6.48E-05
675,-0.00057403,675,-0.000686729,675,-0.000370736,675,-0.000504483
674,-0.000695982,674,-0.000559553,674,-0.000344923,674,-0.000453803
673,-0.00066414,673,-0.000984311,673,-0.000369443,673,-0.000850763
672,-0.000860787,672,-0.001217056,672,-4.99E-05,672,-0.000259197
671,-0.001127887,671,-0.001157268,671,-0.000396289,671,-0.000673445
670,-0.001116217,670,-0.001399416,670,-0.000425874,670,-0.000537422
669,-0.000737279,669,-0.000736297,669,-0.000575168,669,-0.000321281
668,-0.000710816,668,-5.32E-05,668,-0.000118593,668,-0.000118852
667,-0.000453596,667,-0.000256868,667,0.000195431,667,-0.000122993
666,-0.000946085,666,-0.000294741,666,-0.000333801,666,-0.000284704
665,-0.000957191,665,-0.000409944,665,-0.000134948,665,-0.000247399
664,-0.000881764,664,-0.000931,664,-0.00054099,664,-0.000420081
663,-0.000896179,663,-0.000641808,663,-3.68E-06,663,-3.58E-05
